2.280245513916015625e+02,1.280005109801152230e-02,9.512048794737337403e+02,8.142471313476562500e-02,1.200004790433695234e-03,2.174205189768460555e-02,8.414673591511343886e+01,8.414793591990387256e+01,8.417393602369669736e+01,8.422273621850786185e+01
3.596006011962890625e+01,1.600006387251085016e-02,5.125607452702691091e+01,-3.485536575317382812e-01,8.000031936177265379e-04,2.273241725551948447e-03,8.538754086842662616e+01,8.538834087162024389e+01,8.539394089397562482e+01,8.542674102491427846e+01
1.658228683471679688e+01,1.080004311394588967e-02,4.904853581984804478e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.594794310556130768e+01,8.594794310556130768e+01,8.595234312312624070e+01,8.596354316783700256e+01
6.249809646606445312e+01,1.720006866294454539e-02,1.664317911027821708e+02,-1.828395843505859375e+00,4.000015968159686963e-04,9.908935049260097095e-04,8.701594736905137495e+01,8.701634737064819092e+01,8.702354739939082151e+01,8.707834761815416869e+01
8.423325347900390625e+01,7.600030339446561811e-03,5.550330412202060870e+01,-1.431048870086669922e+00,8.000031936177265379e-04,7.043034249869749991e-03,8.790835093154065305e+01,8.790915093473427078e+01,8.791195094591196835e+01,8.794115106247929248e+01
1.089899730682373047e+01,8.480033852430324259e-02,1.125304832563117117e+02,1.089899730682373047e+01,7.040028103904205636e-02,7.979409211411443437e+01,8.945315709843153229e+01,8.952355737947057435e+01,8.947395718146579213e+01,8.954395746090803243e+01
2.638180160522460938e+01,2.120008463107581065e-02,5.046359524267949581e+01,-2.260539531707763672e+00,4.000015968159686963e-04,1.403130601331015193e-03,9.057276156791044741e+01,9.057316156950726338e+01,9.057916159345946028e+01,9.061916175314073030e+01
2.104328155517578125e+01,2.320009261514144328e-02,4.025496104100076877e+01,-1.546937942504882812e+00,4.000015968017578416e-04,9.603473853314207012e-04,9.303237138671212847e+01,9.303277138830893023e+01,9.303957141545475906e+01,9.307757156715196345e+01
2.669153213500976562e+01,3.040012135777203639e-02,1.266169440985977417e+02,2.330343246459960938e+00,4.000015968131265254e-03,5.231001183148342726e-02,9.604878342827716153e+01,9.605278344424529280e+01,9.605798346500385776e+01,9.612118371730026922e+01
2.656594848632812500e+02,6.400025549012866577e-03,1.587325004481065776e+02,2.275060272216796875e+01,2.800011177683359165e-03,2.644679338877027330e-01,9.628438436879987705e+01,9.628718437997756041e+01,9.628998439115525798e+01,9.632158451730346371e+01
2.600764465332031250e+02,1.040004151714413183e-02,3.901580621001597819e+02,-1.540231704711914062e-02,8.000031936177265379e-04,1.050698259487983441e-02,9.804519139796965987e+01,9.804599140116327760e+01,9.805079142032502659e+01,9.809959161513619108e+01
1.476656188964843750e+02,1.440005748526118623e-02,7.257125412439974070e+02,1.161290454864501953e+01,4.240016926215162130e-02,2.282153989888822210e+01,9.811319166942782033e+01,9.815559183868997195e+01,9.816079185944853691e+01,9.822519211653539628e+01
3.406518554687500000e+01,1.480005908207715493e-02,3.910278716126541099e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001047996199585697e+02,1.001047996199585697e+02,1.001103996423139364e+02,1.001399997604780907e+02
